SplitID,Threads,VDD,TechType,Channel_UCS,SelectiveGate,Type,Xucs_Crystal,Zucs_Crystal,Sl_GPa,Sw_GPa,Sh_GPa,GeMoleCh,GeMoleSD,Nstop,Nsde,Nch,Tiox,Thfo2,Tspacer,W,H,Lg,Temperature,SiOCN_perm,iOxide_perm,HfO2_perm,WF_init,deltaVGATE,semi_name,vert_semi,horiz_semi,ox,WF,dg_coeff,peak_posX,peak_posY,TargetPoints,Parent_Path,rect_mesh_node,DG_target_node,DG_error,Ninv_error,vert_semi_opt,horiz_semi_opt,ox_opt,WF_opt,dosFin,dosStop,mnFin,mnStop,alpha1_Fin,alpha2_Fin,alpha3_Fin,alpha1_Stop,alpha2_Stop,alpha3_Stop,TotalMCsimTime,IDLIN_MC_uA,IDSAT_MC_uA,IOFF_MC_nA,VTL_MC_mV,VTS_MC_mV,SSlin_MC_mVdec,SSsat_MC_mVdec,genopt_RMSDCost,NinvOn_error
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096645677468909008,1.6818773767169291,0.14239224482900351,4.7599692635054254,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0491288998907,0.00519185131588,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034932822134467086,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096645677468909008,1.6818773767169291,0.14272049285378094,4.758969263505425,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0484691748439,0.00561364786662,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034501985105345433,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096645677468909008,1.6857545044880951,0.14239224482900351,4.758969263505425,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485027684013,0.00552056814042,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034518076533775505,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096868468764674726,1.6818773767169291,0.14239224482900351,4.758969263505425,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485261281272,0.00559037419471,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034540102740541395,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096600758693425895,1.6862387835602384,0.14237724154373063,4.7590028831797024,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485162067142,0.00514864770951,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034498774522956813,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096600758693425895,1.6862387835602384,0.14237724154373063,4.7600028831797028,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0491678448205,0.00565640066012,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034996227173229505,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096600758693425895,1.6862387835602384,0.14270545498236356,4.7590028831797024,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485133369272,0.00514864770951,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034496756608764466,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096600758693425895,1.6901259654125325,0.14237724154373063,4.7590028831797024,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.048549502921,0.0050557670487,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034515322788052465,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096823446440719954,1.6862387835602384,0.14237724154373063,4.7590028831797024,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485717792676,0.0051254238186,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034536123917868443,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096592514029485155,1.6870407508252443,0.14237448716395593,4.7590090556361933,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485245614719,0.00506350558573,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034498348908729826,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096592514029485155,1.6870407508252443,0.14237448716395593,4.7600090556361936,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0491752814167,0.00573741063911,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.035008043241899524,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096592514029485155,1.6870407508252443,0.14270269425308771,4.7590090556361933,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485217283335,0.0050557670487,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034495788880098806,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096592514029485155,1.6909297814030151,0.14237448716395593,4.7590090556361933,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485583729666,0.00497066132966,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.034515381058432534,
Temperature,4,0.65,BulkFinFET,z,0,pMOS,0:0:1,1:1:0,-0.9,0,0,0.30,0.30,3e18,3.0e20,0,0.9,1.5,7.5,5.0,50.0,18.0,-40,4.5,5.8,20.0,4.778,-0.05,SiliconGermanium,0.096815182770865954,1.6870407508252443,0.14237448716395593,4.7590090556361933,0.5,-0.0228000003844,-0.00124999997206,0.0 0.00124999997206 0.00217879631226,/nfs/pdx/disks/icf_sandp_gwa001/changyok/swb/SNPS_DTCO/TRD2/20201220/BIC2022/1-AdvancedTransport/1.07-BIC2022_FinFET_ALDHKMG_TCAD_SRAM_Nominal_Temperature,44,74,0.0485804365587,0.00504029079981,x,x,x,x,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.03453594755888801,
